BODY ORDERED NET LIST - 1  
C1               CAP-111-479-00,DTG 1        GND0                    
                                  3        SMC_PDU_VBC_3.3V        
                                  4        SMC_PDU_VAB_3.3V        
                                  5        SMC_PDU_48V_ON_3.3V     
                                  6        SMC_PDU_V1_3.3V         
                                  7        SMC_PDU_V2_3.3V         
                                  8        SMC_PDU_FREQ_3.3V       
                                  9        UNNAMED_4_8RES_I269_B_7 
                                  10       UNNAMED_4_8RES_I269_B_6 
                                  11       UNNAMED_4_8RES_I269_B_5 
                                  12       UNNAMED_4_8RES_I269_B_4 
                                  13       UNNAMED_4_8RES_I269_B_3 
                                  14       UNNAMED_4_8RES_I269_B_2 
                                  15       UNNAMED_4_8RES_I269_B_1 
                                  16       UNNAMED_4_8RES_I269_B   
RN6              8RES-636-413-04,DTG 1        UNNAMED_4_8RES_I102_A_1 
                                  2        UNNAMED_4_8RES_I102_A_2 
                                  3        UNNAMED_4_8RES_I102_A   
                                  4        UNNAMED_4_8RES_I102_A_3 
                                  5        UNNAMED_4_8RES_I102_A_4 
                                  6        UNNAMED_4_8RES_I102_A_5 
                                  7        UNNAMED_4_8RES_I102_A_6 
                                  8        UNNAMED_4_8RES_I102_A_7 
                                  9        SMC_MON_BC_OUTPUT_FAULT_3.3V*
                                  10       SMC_MON_DC90_OVR_TMP_3.3V*
                                  11       SMC_MON_DC90_48V_ON_3.3V
                                  12       SMC_PDU_MAINT_3.3V      
                                  13       SMC_MON_DC90_AC_PWR_FAULT_3.3V*
                                  14       PWRCLR_3.3V*            
                                  15       ADUC_WR_3.3V*           
                                  16       ADUC_RD_3.3V*           
RN7              8RES-636-413-04,DTG 1        UNNAMED_4_8RES_I103_A   
                                  2        UNNAMED_4_8RES_I103_A_1 
                                  3        UNNAMED_4_8RES_I103_A_2 
                                  4        UNNAMED_4_8RES_I103_A_3 
                                  5        UNNAMED_4_8RES_I103_A_4 
                                  6        UNNAMED_4_8RES_I103_A_5 
                                  7        UNNAMED_4_8RES_I103_A_6 
                                  8        UNNAMED_4_8RES_I103_A_7 
                                  9        SMC_MON_BC_FAN1_STATE_3.3V
                                  10       SMC_MON_BC_FAN0_STATE_3.3V
                                  11       SMC_MON_BC_FAN1_TACH_OUT_3.3V
                                  12       SMC_MON_BC_FAN0_TACH_OUT_3.3V
                                  13       ALE_3.3V                
                                  14       PSEN_3.3V               
                                  15       SMC_MON_BC_AC_ON_3.3V*  
                                  16       SMC_MON_DC90_OUTPUT_FAULT_3.3V*
TP1              TESTPOINT-359-537-00,DTG 1        AD0_3.3V                
TP2              TESTPOINT-359-537-00,DTG 1        AD01_3.3V               
TP3              TESTPOINT-359-537-00,DTG 1        AD02_3.3V               
TP4              TESTPOINT-359-537-00,DTG 1        AD03_3.3V               
TP6              TESTPOINT-359-537-00,DTG 1        SMC_TH_FAN_IN_MONITOR_3.3V
TP7              TESTPOINT-359-537-00,DTG 1        SMC_SC_FAN_IN_MONITOR_3.3V
TP8              TESTPOINT-359-537-00,DTG 1        SMC_SPR_FAN_IN_MONITOR_3.3V
TP9              TESTPOINT-359-537-00,DTG 1        SMC_SPR2_FAN_IN_MON_3.3V
TP10             TESTPOINT-359-537-00,DTG 1        TDO                     
TP11             TESTPOINT-359-537-00,DTG 1        UNNAMED_6_CONN2X5_I219_Z_3
TP12             TESTPOINT-359-537-00,DTG 1        UNNAMED_6_CONN2X5_I219_Z_2
TP15             TESTPOINT-359-537-00,DTG 1        SMC_PDU_I1_3.3V         
TP16             TESTPOINT-359-537-00,DTG 1        SMC_PDU_V0_3.3V         
TP17             TESTPOINT-359-537-00,DTG 1        SMC_MON_PDU_JAG_48V_GOOD_3.3V
TP18             TESTPOINT-359-537-00,DTG 1        SMC_MON_BC_PHASE_LOSS_3.3V*
TP19             TESTPOINT-359-537-00,DTG 1        SMC_PDU_I2_3.3V         
TP20             TESTPOINT-359-537-00,DTG 1        SMC_PDU_FREQ_3.3V       
TP21             TESTPOINT-359-537-00,DTG 1        SMC_PDU_48V_ON_3.3V     
TP22             TESTPOINT-359-537-00,DTG 1        SMC_PDU_VAB_3.3V        
TP23             TESTPOINT-359-537-00,DTG 1        SMC_PDU_K1_ON_3.3V      
TP24             TESTPOINT-359-537-00,DTG 1        48V_ON_CNTRL            
TP25             TESTPOINT-359-537-00,DTG 1        SMC_CNTRL_BC_48VDC_ON*  
TP26             TESTPOINT-359-537-00,DTG 1        SMC_CNTRL_JAG_48VDC_ON* 
TP27             TESTPOINT-359-537-00,DTG 1        K1_ON_CNTRL             
TP28             TESTPOINT-359-537-00,DTG 1        SMC_CNTRL_JAG_SWITCHED_AC*
TP29             TESTPOINT-359-537-00,DTG 1        SMC_CNTRL_BC_SWITCHED_AC*
TP30             TESTPOINT-359-537-00,DTG 1        SMC_CNTRL_DC90_48V_ON*  
TP31             TESTPOINT-359-537-00,DTG 1        ADUC_RD_3.3V*           
TP32             TESTPOINT-359-537-00,DTG 1        ADUC_WR_3.3V*           
TP33             TESTPOINT-359-537-00,DTG 1        PWRCLR_3.3V*            
TP34             TESTPOINT-359-537-00,DTG 1        SMC_MON_DC90_AC_PWR_FAULT_3.3V*
TP35             TESTPOINT-359-537-00,DTG 1        SMC_PDU_MAINT_3.3V      
TP36             TESTPOINT-359-537-00,DTG 1        SMC_MON_DC90_48V_ON_3.3V
TP37             TESTPOINT-359-537-00,DTG 1        SMC_MON_BC_AC_ON_3.3V*  
TP38             TESTPOINT-359-537-00,DTG 1        PSEN_3.3V               
TP42             TESTPOINT-359-537-00,DTG 1        ADUC_RD*                
TP43             TESTPOINT-359-537-00,DTG 1        UNNAMED_4_FCT164245TSOIC_I100_D
TP44             TESTPOINT-359-537-00,DTG 1        SC_LONBUS_DATA          
TP45             TESTPOINT-359-537-00,DTG 1        SC_LONBUS_CONTROL       
TP46             TESTPOINT-359-537-00,DTG 1        EX_LONBUS_DATA          
TP47             TESTPOINT-359-537-00,DTG 1        EX_LONBUS_CONTROL       
TP48             TESTPOINT-359-537-00,DTG 1        TH_LONBUS_DATA_IN       
TP49             TESTPOINT-359-537-00,DTG 1        TH_LONBUS_CONTROL       
TP50             TESTPOINT-359-537-00,DTG 1        TH_LONBUS_DATA_OUT      
U1               FCT164245TSOIC-437-726-00,DTG 1        UNNAMED_4_FCT164245TSOIC_I100_D
                                  2        UNNAMED_4_8RES_I106_B_7 
                                  3        UNNAMED_4_8RES_I106_B   
                                  4        GND0                    
                                  5        UNNAMED_4_8RES_I106_B_5 
                                  6        UNNAMED_4_8RES_I106_B_6 
                                  7        SC_P5F                  
                                  8        UNNAMED_4_8RES_I106_B_4 
                                  9        UNNAMED_4_8RES_I106_B_1 
                                  10       GND0                    
                                  11       UNNAMED_4_8RES_I106_B_3 
                                  12       UNNAMED_4_8RES_I106_B_2 
                                  15       GND0                    
                                  18       SC_P5F                  
                                  21       GND0                    
                                  24       GND0                    
                                  25       GND0                    
                                  26       UNNAMED_4_8RES_I105_A_5 
                                  27       UNNAMED_4_8RES_I105_A_6 
                                  28       GND0                    
                                  29       UNNAMED_4_8RES_I105_A_2 
                                  30       UNNAMED_4_8RES_I105_A   
                                  31       3P3V                    
                                  32       UNNAMED_4_8RES_I105_A_3 
                                  33       UNNAMED_4_8RES_I105_A_1 
                                  34       GND0                    
                                  35       UNNAMED_4_8RES_I105_A_4 
                                  36       UNNAMED_4_8RES_I105_A_7 
                                  37       UNNAMED_4_8RES_I104_A_6 
                                  38       UNNAMED_4_8RES_I104_A_2 
                                  39       GND0                    
                                  40       UNNAMED_4_8RES_I104_A_1 
                                  41       UNNAMED_4_8RES_I104_A   
                                  42       3P3V                    
                                  43       UNNAMED_4_8RES_I104_A_5 
